score,class
0.0002,0
0.8198,1
0.0004,0
0.9978,1
0.0179,0
0.2086,0
0.0,0
0.0008,0
0.9925,1
0.0036,0
0.3207,0
0.0412,0
0.0092,0
0.9611,1
0.8385,1
0.3195,1
0.0215,0
0.0,0
0.0099,0
1.0,1
0.0151,0
0.0098,0
0.9977,1
0.0035,0
0.0001,0
0.0285,0
0.9568,1
1.0,1
0.0,0
0.8483,1
0.87,1
0.9783,1
0.9985,1
0.4564,1
0.001,0
0.9129,1
0.9998,1
0.696,1
0.033,0
0.9469,0
0.9994,1
0.0058,0
0.9809,1
0.0069,0
0.1861,1
0.0,0
0.9073,1
1.0,1
0.0051,0
1.0,1
0.0,0
0.0278,0
0.9995,1
0.1168,0
0.0,0
0.0003,0
0.9474,1
0.9948,1
0.5257,1
0.0186,0
0.0127,0
0.999,1
0.0091,0
0.9998,1
0.014,0
0.8165,1
0.013,0
0.9942,1
0.9996,1
0.0034,0
0.9998,1
1.0,1
0.0099,0
0.999,1
0.0001,0
0.745,1
0.0001,0
1.0,1
0.0037,0
0.9994,1
0.9833,1
0.8982,1
0.2759,0
0.0069,0
0.0034,0
0.9206,1
0.0,0
0.0,0
0.9885,1
0.2847,0
0.0082,0
0.0004,0
0.0094,0
0.0,0
0.0098,0
0.0081,0
0.0309,0
0.9854,1
0.9973,1
0.9247,1
0.0121,0
0.9388,1
0.3897,1
0.0001,0
0.0001,0
0.0088,0
0.8338,1
0.9383,1
0.0291,0
0.0164,0
0.9998,1
1.0,1
0.0064,0
0.0042,0
0.0003,0
0.8132,1
0.9997,1
0.0128,0
0.9995,1
0.9997,1
0.9751,1
0.9995,1
0.0058,0
0.0001,0
0.0027,0
0.0134,0
0.5072,1
0.0044,0
1.0,1
0.9692,1
0.0057,0
1.0,1
0.0,0
0.9426,1
0.9994,1
1.0,1
0.0002,0
0.0001,0
0.0031,0
0.9921,1
0.3059,1
0.0135,0
0.0068,0
0.0045,0
0.0103,0
1.0,1
0.9743,1
0.9992,1
0.0008,0
0.9969,1
0.9995,1
0.0244,0
0.9964,1
0.0,0
0.0097,0
0.0195,0
0.0144,0
1.0,1
0.0037,0
0.0037,0
0.0058,0
0.9348,1
0.8561,1
0.0001,0
0.0,0
0.0064,0
0.0027,0
0.1885,1
0.9926,1
0.043,0
0.9954,1
0.0139,0
0.0009,0
0.0078,0
0.2094,0
0.0483,0
0.7433,0
1.0,1
0.0017,0
0.002,0
0.0037,0
0.9617,1
0.9998,1
0.0009,0
0.9967,1
0.0022,0
0.9983,1
1.0,1
0.9959,1
0.0026,0
0.9896,1
0.0001,0
0.0001,0
0.0093,0
0.0021,0
0.0009,0
0.0152,0
1.0,1
0.0057,0
0.996,1
0.988,1
0.9757,1
0.8819,1
0.0031,0
0.9865,1
0.0,0
0.1448,0
0.0008,0
0.9958,1
0.986,1
0.0026,0
0.0384,0
0.0,0
0.0178,0
0.0022,0
0.0001,0
0.0202,0
0.9826,1
0.0038,0
0.9198,1
0.9966,1
0.9967,1
0.9999,1
0.8284,1
0.9618,1
0.9918,1
0.0004,0
0.0025,0
0.9956,1
0.0012,0
0.9997,1
0.4318,1
0.0187,0
0.9906,1
0.0009,0
0.0114,0
0.0036,0
0.9988,1
0.0,0
0.9816,1
0.9992,1
0.8314,1
1.0,1
0.9991,1
0.9612,1
0.3447,1
0.0007,0
0.9997,1
0.9996,1
0.0002,0
0.7523,1
0.3816,0
0.9987,1
0.6862,1
0.0183,0
0.0132,0
0.0007,0
0.0082,0
0.0036,0
0.0001,0
0.0161,0
0.0002,0
0.9961,1
0.0005,0
0.0041,0
0.7026,1
0.482,1
0.999,1
1.0,1
0.9972,1
0.0224,0
0.0001,0
0.1975,0
0.0097,0
0.9957,1
0.8448,1
0.0012,0
0.2933,0
0.0091,0
0.9921,1
0.9998,1
0.0374,0
0.0073,0
0.0111,0
0.0002,0
0.0002,0
0.0,0
0.886,1
